CMDLINE uvicorn app.main:app
MEM 251.093750 1783105280.9147
MEM 251.093750 1783105281.0192
MEM 251.093750 1783105281.1199
MEM 251.093750 1783105281.2212
MEM 251.093750 1783105281.3258
MEM 251.093750 1783105281.4297
MEM 251.093750 1783105281.5350
MEM 251.093750 1783105281.6394
MEM 251.093750 1783105281.7449
MEM 251.093750 1783105281.8501
MEM 251.093750 1783105281.9521
MEM 251.093750 1783105282.0533
MEM 251.093750 1783105282.1560
MEM 251.093750 1783105282.2612
MEM 251.093750 1783105282.3667
MEM 251.093750 1783105282.4708
MEM 235.093750 1783105282.5762
MEM 235.093750 1783105282.6766
MEM 235.093750 1783105282.7780
MEM 229.625000 1783105282.8833
MEM 229.625000 1783105282.9874
MEM 229.625000 1783105283.0909
MEM 229.625000 1783105283.1963
MEM 229.625000 1783105283.2975
MEM 229.625000 1783105283.4028
MEM 229.625000 1783105283.5050
MEM 229.625000 1783105283.6074
MEM 229.625000 1783105283.7125
MEM 229.625000 1783105283.8178
MEM 229.625000 1783105283.9189
MEM 229.625000 1783105284.0228
MEM 233.281250 1783105284.1276
MEM 234.140625 1783105284.2328
MEM 235.718750 1783105284.3379
MEM 224.250000 1783105284.4430
MEM 221.109375 1783105284.5480
MEM 221.671875 1783105284.6531
MEM 206.218750 1783105284.7581
MEM 209.953125 1783105284.8612
MEM 210.875000 1783105284.9665
MEM 208.609375 1783105285.0719
MEM 208.609375 1783105285.1772
MEM 201.015625 1783105285.2783
MEM 201.015625 1783105285.3835
MEM 201.015625 1783105285.4875
MEM 201.015625 1783105285.5929
MEM 201.015625 1783105285.6980
MEM 201.015625 1783105285.8033
MEM 201.015625 1783105285.9086
MEM 201.015625 1783105286.0139
MEM 201.015625 1783105286.1193
MEM 201.015625 1783105286.2248
MEM 201.640625 1783105286.3301
MEM 204.656250 1783105286.4346
MEM 204.656250 1783105286.5401
MEM 204.656250 1783105286.6417
MEM 204.656250 1783105286.7472
MEM 204.656250 1783105286.8486
MEM 204.656250 1783105286.9516
MEM 204.656250 1783105287.0570
MEM 204.656250 1783105287.1584
MEM 204.656250 1783105287.2636
MEM 202.031250 1783105287.3673
MEM 201.953125 1783105287.4727
MEM 201.953125 1783105287.5776
MEM 201.953125 1783105287.6826
MEM 201.953125 1783105287.7850
MEM 201.953125 1783105287.8904
MEM 201.953125 1783105287.9959
MEM 201.953125 1783105288.1009
MEM 201.953125 1783105288.2021
MEM 201.953125 1783105288.3071
MEM 201.953125 1783105288.4095
MEM 201.953125 1783105288.5100
MEM 201.953125 1783105288.6155
MEM 201.953125 1783105288.7198
MEM 201.953125 1783105288.8246
MEM 201.953125 1783105288.9251
MEM 201.953125 1783105289.0258
MEM 201.953125 1783105289.1293
MEM 201.953125 1783105289.2345
MEM 201.953125 1783105289.3368
MEM 201.953125 1783105289.4423
MEM 201.953125 1783105289.5438
MEM 201.953125 1783105289.6493
MEM 201.953125 1783105289.7547
MEM 201.953125 1783105289.8592
MEM 192.375000 1783105289.9647
MEM 192.375000 1783105290.0703
MEM 192.375000 1783105290.1728
MEM 192.375000 1783105290.2758
MEM 192.375000 1783105290.3813
MEM 192.375000 1783105290.4835
MEM 192.375000 1783105290.5889
MEM 189.375000 1783105290.6941
MEM 189.375000 1783105290.7996
MEM 189.375000 1783105290.9035
MEM 188.406250 1783105291.0085
MEM 188.406250 1783105291.1139
MEM 188.406250 1783105291.2197
MEM 188.406250 1783105291.3217
MEM 188.406250 1783105291.4270
MEM 188.406250 1783105291.5312
MEM 188.406250 1783105291.6366
MEM 188.406250 1783105291.7378
MEM 188.406250 1783105291.8406
MEM 188.468750 1783105291.9459
MEM 188.468750 1783105292.0512
MEM 188.468750 1783105292.1566
MEM 188.468750 1783105292.2596
MEM 188.468750 1783105292.3644
MEM 188.468750 1783105292.4698
MEM 188.468750 1783105292.5728
MEM 188.468750 1783105292.6781
MEM 188.468750 1783105292.7833
MEM 188.468750 1783105292.8886
MEM 188.468750 1783105292.9894
MEM 188.468750 1783105293.0900
MEM 188.468750 1783105293.1949
MEM 188.468750 1783105293.2976
MEM 188.468750 1783105293.3984
MEM 188.468750 1783105293.5031
MEM 188.468750 1783105293.6084
MEM 188.468750 1783105293.7089
MEM 188.468750 1783105293.8119
MEM 188.468750 1783105293.9168
MEM 188.468750 1783105294.0222
MEM 187.484375 1783105294.1270
MEM 187.484375 1783105294.2314
MEM 187.484375 1783105294.3370
MEM 187.484375 1783105294.4394
MEM 187.484375 1783105294.5427
MEM 187.484375 1783105294.6480
MEM 187.484375 1783105294.7534
MEM 187.484375 1783105294.8537
MEM 187.484375 1783105294.9542
MEM 187.484375 1783105295.0583
MEM 187.484375 1783105295.1637
MEM 187.484375 1783105295.2654
MEM 187.484375 1783105295.3676
MEM 187.484375 1783105295.4728
MEM 187.484375 1783105295.5759
MEM 187.484375 1783105295.6811
MEM 187.484375 1783105295.7865
MEM 187.484375 1783105295.8917
MEM 187.484375 1783105295.9970
MEM 187.484375 1783105296.1023
MEM 187.484375 1783105296.2077
MEM 187.484375 1783105296.3131
MEM 187.484375 1783105296.4159
MEM 187.484375 1783105296.5179
MEM 187.484375 1783105296.6218
MEM 187.484375 1783105296.7227
MEM 187.484375 1783105296.8280
MEM 187.484375 1783105296.9300
MEM 187.484375 1783105297.0348
MEM 187.484375 1783105297.1395
MEM 187.484375 1783105297.2448
MEM 187.484375 1783105297.3461
MEM 187.484375 1783105297.4489
MEM 187.484375 1783105297.5531
MEM 187.484375 1783105297.6561
MEM 187.484375 1783105297.7570
MEM 187.484375 1783105297.8582
MEM 187.484375 1783105297.9588
MEM 187.484375 1783105298.0641
MEM 187.484375 1783105298.1678
MEM 187.484375 1783105298.2728
MEM 187.484375 1783105298.3783
MEM 187.484375 1783105298.4814
